human_ensembl_id,mouse_ensembl_id,human_gene_symbol,mouse_gene_symbol
ENSG00000140332,ENSMUSG00000032280,TLE3,Tle3
ENSG00000106829,ENSMUSG00000024642,TLE4,Tle4
ENSG00000104964,ENSMUSG00000054452,TLE5,Tle5
ENSG00000104953,ENSMUSG00000034758,TLE6,Tle6
ENSG00000260734,ENSMUSG00000095941,TLE7,Tle7
ENSG00000198586,ENSMUSG00000041997,TLK1,Tlk1
ENSG00000146872,ENSMUSG00000020694,TLK2,Tlk2
ENSG00000038295,ENSMUSG00000053626,TLL1,Tll1
ENSG00000095587,ENSMUSG00000025013,TLL2,Tll2
ENSG00000137076,ENSMUSG00000028465,TLN1,Tln1
ENSG00000171914,ENSMUSG00000052698,TLN2,Tln2
ENSG00000140406,ENSMUSG00000070462,TLNRD1,Tlnrd1
ENSG00000174125,ENSMUSG00000044827,TLR1,Tlr1
ENSG00000137462,ENSMUSG00000027995,TLR2,Tlr2
ENSG00000164342,ENSMUSG00000031639,TLR3,Tlr3
ENSG00000136869,ENSMUSG00000039005,TLR4,Tlr4
ENSG00000187554,ENSMUSG00000079164,TLR5,Tlr5
ENSG00000174130,ENSMUSG00000051498,TLR6,Tlr6
ENSG00000196664,ENSMUSG00000044583,TLR7,Tlr7
ENSG00000101916,ENSMUSG00000040522,TLR8,Tlr8
ENSG00000239732,ENSMUSG00000045322,TLR9,Tlr9
ENSG00000107807,ENSMUSG00000025215,TLX1,Tlx1
ENSG00000115297,ENSMUSG00000068327,TLX2,Tlx2
ENSG00000164438,ENSMUSG00000040610,TLX3,Tlx3
ENSG00000162604,ENSMUSG00000028563,TM2D1,Tm2d1
ENSG00000169490,ENSMUSG00000031556,TM2D2,Tm2d2
ENSG00000184277,ENSMUSG00000078681,TM2D3,Tm2d3
ENSG00000169908,ENSMUSG00000027800,TM4SF1,Tm4sf1
ENSG00000145107,ENSMUSG00000079625,TM4SF19,Tm4sf19
ENSG00000168955,ENSMUSG00000026149,TM4SF20,Tm4sf20
ENSG00000169903,ENSMUSG00000027801,TM4SF4,Tm4sf4
ENSG00000142484,ENSMUSG00000018919,TM4SF5,Tm4sf5
ENSG00000136404,ENSMUSG00000038623,TM6SF1,Tm6sf1
ENSG00000213996,ENSMUSG00000036151,TM6SF2,Tm6sf2
ENSG00000149809,ENSMUSG00000024799,TM7SF2,Tm7sf2
ENSG00000064115,ENSMUSG00000040234,TM7SF3,Tm7sf3
ENSG00000100926,ENSMUSG00000002320,TM9SF1,Tm9sf1
ENSG00000125304,ENSMUSG00000025544,TM9SF2,Tm9sf2
ENSG00000077147,ENSMUSG00000025016,TM9SF3,Tm9sf3
ENSG00000101337,ENSMUSG00000068040,TM9SF4,Tm9sf4
ENSG00000198498,ENSMUSG00000025591,TMA16,Tma16
ENSG00000232112,ENSMUSG00000091537,TMA7,Tma7
ENSG00000135926,ENSMUSG00000006301,TMBIM1,Tmbim1
ENSG00000155957,ENSMUSG00000020225,TMBIM4,Tmbim4
ENSG00000139644,ENSMUSG00000023010,TMBIM6,Tmbim6
ENSG00000165091,ENSMUSG00000024749,TMC1,Tmc1
ENSG00000149488,ENSMUSG00000060332,TMC2,Tmc2
ENSG00000188869,ENSMUSG00000038540,TMC3,Tmc3
ENSG00000167608,ENSMUSG00000019734,TMC4,Tmc4
ENSG00000103534,ENSMUSG00000030650,TMC5,Tmc5
ENSG00000141524,ENSMUSG00000025572,TMC6,Tmc6
ENSG00000170537,ENSMUSG00000042246,TMC7,Tmc7
ENSG00000167895,ENSMUSG00000050106,TMC8,Tmc8
ENSG00000172765,ENSMUSG00000030126,TMCC1,Tmcc1
ENSG00000133069,ENSMUSG00000042066,TMCC2,Tmcc2
ENSG00000057704,ENSMUSG00000020023,TMCC3,Tmcc3
ENSG00000143183,ENSMUSG00000052428,TMCO1,Tmco1
ENSG00000188800,ENSMUSG00000078577,TMCO2,Tmco2
ENSG00000150403,ENSMUSG00000038497,TMCO3,Tmco3
ENSG00000162542,ENSMUSG00000041143,TMCO4,Tmco4
ENSG00000166069,ENSMUSG00000027355,TMCO5A,Tmco5
ENSG00000113119,ENSMUSG00000006850,TMCO6,Tmco6
ENSG00000099203,ENSMUSG00000032180,TMED1,Tmed1
ENSG00000170348,ENSMUSG00000021248,TMED10,Tmed10
ENSG00000086598,ENSMUSG00000029390,TMED2,Tmed2
ENSG00000166557,ENSMUSG00000032353,TMED3,Tmed3
ENSG00000158604,ENSMUSG00000004394,TMED4,Tmed4
ENSG00000117500,ENSMUSG00000063406,TMED5,Tmed5
ENSG00000157315,ENSMUSG00000031919,TMED6,Tmed6
ENSG00000134970,ENSMUSG00000033184,TMED7,Tmed7
ENSG00000100580,ENSMUSG00000034111,TMED8,Tmed8
ENSG00000184840,ENSMUSG00000058569,TMED9,Tmed9
ENSG00000241697,ENSMUSG00000028347,TMEFF1,Tmeff1
ENSG00000144339,ENSMUSG00000026109,TMEFF2,Tmeff2
ENSG00000166292,ENSMUSG00000069763,TMEM100,Tmem100
ENSG00000091947,ENSMUSG00000020921,TMEM101,Tmem101
ENSG00000181284,ENSMUSG00000089876,TMEM102,Tmem102
ENSG00000109066,ENSMUSG00000045980,TMEM104,Tmem104
ENSG00000184988,ENSMUSG00000034947,TMEM106A,Tmem106a
ENSG00000106460,ENSMUSG00000029571,TMEM106B,Tmem106b
ENSG00000134291,ENSMUSG00000052369,TMEM106C,Tmem106c
ENSG00000179029,ENSMUSG00000020895,TMEM107,Tmem107
ENSG00000144868,ENSMUSG00000042757,TMEM108,Tmem108
ENSG00000110108,ENSMUSG00000034659,TMEM109,Tmem109
ENSG00000178307,ENSMUSG00000043284,TMEM11,Tmem11
ENSG00000232258,ENSMUSG00000022715,TMEM114,Tmem114
ENSG00000126062,ENSMUSG00000010045,TMEM115,Tmem115
ENSG00000198270,ENSMUSG00000029452,TMEM116,Tmem116
ENSG00000139173,ENSMUSG00000063296,TMEM117,Tmem117
ENSG00000183160,ENSMUSG00000054675,TMEM119,Tmem119
ENSG00000189077,ENSMUSG00000039886,TMEM120A,Tmem120a
ENSG00000188735,ENSMUSG00000054434,TMEM120B,Tmem120b
ENSG00000184986,ENSMUSG00000049036,TMEM121,Tmem121
ENSG00000183307,ENSMUSG00000094626,TMEM121B,Tmem121b
ENSG00000152558,ENSMUSG00000050912,TMEM123,Tmem123
ENSG00000179178,ENSMUSG00000050854,TMEM125,Tmem125
ENSG00000171202,ENSMUSG00000030615,TMEM126A,Tmem126a
ENSG00000171204,ENSMUSG00000030614,TMEM126B,Tmem126b
ENSG00000135956,ENSMUSG00000034850,TMEM127,Tmem127
ENSG00000132406,ENSMUSG00000067365,TMEM128,Tmem128
ENSG00000168936,ENSMUSG00000019295,TMEM129,Tmem129
ENSG00000166448,ENSMUSG00000043388,TMEM130,Tmem130
ENSG00000075568,ENSMUSG00000026116,TMEM131,Tmem131
ENSG00000121210,ENSMUSG00000033767,TMEM131L,Tmem131l
ENSG00000006118,ENSMUSG00000024736,TMEM132A,Tmem132a
ENSG00000139364,ENSMUSG00000070498,TMEM132B,Tmem132b
ENSG00000181234,ENSMUSG00000034324,TMEM132C,Tmem132c
ENSG00000151952,ENSMUSG00000034310,TMEM132D,Tmem132d
ENSG00000181291,ENSMUSG00000020701,TMEM132E,Tmem132e
ENSG00000172663,ENSMUSG00000024845,TMEM134,Tmem134
ENSG00000166575,ENSMUSG00000039428,TMEM135,Tmem135
ENSG00000149483,ENSMUSG00000024666,TMEM138,Tmem138
ENSG00000178826,ENSMUSG00000071506,TMEM139,Tmem139
ENSG00000146859,ENSMUSG00000057137,TMEM140,Tmem140
ENSG00000244187,ENSMUSG00000026939,TMEM141,Tmem141
ENSG00000161558,ENSMUSG00000002781,TMEM143,Tmem143
ENSG00000164124,ENSMUSG00000027956,TMEM144,Tmem144
ENSG00000167619,ENSMUSG00000043843,TMEM145,Tmem145
ENSG00000105677,ENSMUSG00000006315,TMEM147,Tmem147
ENSG00000096092,ENSMUSG00000025933,TMEM14A,Tmem14a
ENSG00000111843,ENSMUSG00000021361,TMEM14C,Tmem14c
ENSG00000168890,ENSMUSG00000055912,TMEM150A,Tmem150a
ENSG00000180061,ENSMUSG00000046456,TMEM150B,Tmem150b
ENSG00000249242,ENSMUSG00000050640,TMEM150C,Tmem150c
ENSG00000179292,ENSMUSG00000061451,TMEM151A,Tmem151a
ENSG00000178233,ENSMUSG00000096847,TMEM151B,Tmem151b
ENSG00000170006,ENSMUSG00000056498,TMEM154,Tmem154
ENSG00000121895,ENSMUSG00000037913,TMEM156,Tmem156
ENSG00000249992,ENSMUSG00000054871,TMEM158,Tmem158
ENSG00000130748,ENSMUSG00000019158,TMEM160,Tmem160
ENSG00000064545,ENSMUSG00000002342,TMEM161A,Tmem161a
ENSG00000164180,ENSMUSG00000035762,TMEM161B,Tmem161b
ENSG00000152128,ENSMUSG00000026347,TMEM163,Tmem163
ENSG00000157600,ENSMUSG00000047045,TMEM164,Tmem164
ENSG00000134851,ENSMUSG00000029234,TMEM165,Tmem165
ENSG00000174695,ENSMUSG00000012422,TMEM167A,Tmem167
ENSG00000146802,ENSMUSG00000029569,TMEM168,Tmem168
ENSG00000163449,ENSMUSG00000026188,TMEM169,Tmem169
ENSG00000186889,ENSMUSG00000049904,TMEM17,Tmem17
ENSG00000166822,ENSMUSG00000031953,TMEM170A,Tmem170
ENSG00000205269,ENSMUSG00000087370,TMEM170B,Tmem170b
ENSG00000157111,ENSMUSG00000052485,TMEM171,Tmem171
ENSG00000164325,ENSMUSG00000046082,TMEM174,Tmem174
ENSG00000127419,ENSMUSG00000013495,TMEM175,Tmem175
ENSG00000002933,ENSMUSG00000023367,TMEM176A,Tmem176a
ENSG00000106565,ENSMUSG00000029810,TMEM176B,Tmem176b
ENSG00000144120,ENSMUSG00000036975,TMEM177,Tmem177
ENSG00000152154,ENSMUSG00000024245,TMEM178A,Tmem178
ENSG00000261115,ENSMUSG00000057716,TMEM178B,Tmem178b
ENSG00000258986,ENSMUSG00000054013,TMEM179,Tmem179
ENSG00000185475,ENSMUSG00000118346,TMEM179B,Tmem179b
ENSG00000151353,ENSMUSG00000043061,TMEM18,Tmem18
ENSG00000146433,ENSMUSG00000038141,TMEM181,Tmem181a
ENSG00000170417,ENSMUSG00000079588,TMEM182,Tmem182
ENSG00000163444,ENSMUSG00000042305,TMEM183A,Tmem183a
ENSG00000164855,ENSMUSG00000036687,TMEM184A,Tmem184a
ENSG00000198792,ENSMUSG00000009035,TMEM184B,Tmem184b
ENSG00000164168,ENSMUSG00000031617,TMEM184C,Tmem184c
ENSG00000269556,ENSMUSG00000073139,TMEM185A,Tmem185a
ENSG00000226479,ENSMUSG00000098923,TMEM185B,Tmem185b
ENSG00000184857,ENSMUSG00000043140,TMEM186,Tmem186
ENSG00000139291,ENSMUSG00000069520,TMEM19,Tmem19
ENSG00000160472,ENSMUSG00000013091,TMEM190,Tmem190
ENSG00000278558,ENSMUSG00000055692,TMEM191B,Tmem191
ENSG00000206140,ENSMUSG00000055692,TMEM191C,Tmem191
ENSG00000170088,ENSMUSG00000025521,TMEM192,Tmem192
ENSG00000188760,ENSMUSG00000051703,TMEM198,Tmem198
ENSG00000244045,ENSMUSG00000051232,VMA12,Tmem199
ENSG00000164484,ENSMUSG00000049420,TMEM200A,Tmem200a
ENSG00000253304,ENSMUSG00000070720,TMEM200B,Tmem200b
ENSG00000206432,ENSMUSG00000095407,TMEM200C,Tmem200c
ENSG00000188807,ENSMUSG00000044700,TMEM201,Tmem201
ENSG00000187713,ENSMUSG00000078201,TMEM203,Tmem203
ENSG00000131634,ENSMUSG00000024168,TMEM204,Tmem204
ENSG00000105518,ENSMUSG00000040883,TMEM205,Tmem205
ENSG00000198398,ENSMUSG00000091972,TMEM207,Tmem207
ENSG00000168701,ENSMUSG00000014856,TMEM208,Tmem208
ENSG00000146842,ENSMUSG00000029782,TMEM209,Tmem209
ENSG00000185863,ENSMUSG00000026963,TMEM210,Tmem210
ENSG00000186329,ENSMUSG00000043164,TMEM212,Tmem212
ENSG00000214128,ENSMUSG00000029829,TMEM213,Tmem213
ENSG00000119777,ENSMUSG00000038828,TMEM214,Tmem214
ENSG00000188133,ENSMUSG00000046593,TMEM215,Tmem215
ENSG00000187049,ENSMUSG00000024667,TMEM216,Tmem216
ENSG00000172738,ENSMUSG00000079580,TMEM217,Tmem217
ENSG00000286105,ENSMUSG00000091614,TMEM217B,Tmem217b
ENSG00000150433,ENSMUSG00000032121,TMEM218,Tmem218
ENSG00000149932,ENSMUSG00000060538,TMEM219,Tmem219
ENSG00000187824,ENSMUSG00000050270,TMEM220,Tmem220
ENSG00000188051,ENSMUSG00000043664,TMEM221,Tmem221
ENSG00000186501,ENSMUSG00000028857,TMEM222,Tmem222
ENSG00000168569,ENSMUSG00000117924,TMEM223,Tmem223
ENSG00000204300,ENSMUSG00000040541,TMEM225,Tmem225
ENSG00000234224,ENSMUSG00000048022,TMEM229A,Tmem229a
ENSG00000198133,ENSMUSG00000046157,TMEM229B,Tmem229b
ENSG00000089063,ENSMUSG00000027341,TMEM230,Tmem230
ENSG00000205084,ENSMUSG00000031951,TMEM231,Tmem231
ENSG00000186952,ENSMUSG00000045036,TMEM232,Tmem232
ENSG00000224982,ENSMUSG00000079278,TMEM233,Tmem233
ENSG00000160055,ENSMUSG00000028797,TMEM234,Tmem234
ENSG00000204278,ENSMUSG00000070330,TMEM235,Tmem235
ENSG00000148483,ENSMUSG00000061531,TMEM236,Tmem236
ENSG00000155755,ENSMUSG00000038079,TMEM237,Tmem237
ENSG00000233493,ENSMUSG00000030431,TMEM238,Tmem238
ENSG00000263429,ENSMUSG00000085683,TMEM238L,Tmem238l
ENSG00000198326,ENSMUSG00000049692,TMEM239,Tmem239
ENSG00000205090,ENSMUSG00000084845,TMEM240,Tmem240
ENSG00000134490,ENSMUSG00000049411,TMEM241,Tmem241
ENSG00000215712,ENSMUSG00000004945,TMEM242,Tmem242
ENSG00000135185,ENSMUSG00000079659,TMEM243,Tmem243
ENSG00000106771,ENSMUSG00000055296,TMEM245,Tmem245
ENSG00000284701,ENSMUSG00000037689,TMEM247,Tmem247
ENSG00000106609,ENSMUSG00000053094,TMEM248,Tmem248
ENSG00000261587,ENSMUSG00000116376,TMEM249,Tmem249
ENSG00000149582,ENSMUSG00000002032,TMEM25,Tmem25
ENSG00000238227,ENSMUSG00000087679,TMEM250,Tmem250
ENSG00000181778,ENSMUSG00000048572,TMEM252,Tmem252
ENSG00000232070,ENSMUSG00000072571,TMEM253,Tmem253
ENSG00000133678,ENSMUSG00000072676,TMEM254,Tmem254
ENSG00000125355,ENSMUSG00000036502,TMEM255A,Tmem255a
ENSG00000184497,ENSMUSG00000038457,TMEM255B,Tmem255b
ENSG00000205544,ENSMUSG00000070394,TMEM256,Tmem256
ENSG00000134825,ENSMUSG00000036372,TMEM258,Tmem258
ENSG00000182087,ENSMUSG00000013858,TMEM259,Tmem259
ENSG00000196932,ENSMUSG00000060044,TMEM26,Tmem26
ENSG00000070269,ENSMUSG00000036339,TMEM260,Tmem260
ENSG00000187066,ENSMUSG00000047733,TMEM262,Tmem262
ENSG00000151135,ENSMUSG00000060935,TMEM263,Tmem263
ENSG00000169758,ENSMUSG00000032313,TMEM266,Tmem266
ENSG00000151881,ENSMUSG00000074634,TMEM267,Tmem267
ENSG00000157693,ENSMUSG00000045917,TMEM268,Tmem268
ENSG00000175877,ENSMUSG00000040576,TMEM270,Tmem270
ENSG00000273238,ENSMUSG00000105867,TMEM271,Tmem271rt
ENSG00000204161,ENSMUSG00000041707,TMEM273,Tmem273
ENSG00000282881,ENSMUSG00000034185,TMEM275,Tmem275
ENSG00000291317,ENSMUSG00000121584,TMEM276,Tmem276
ENSG00000112697,ENSMUSG00000032328,TMEM30A,Tmem30a
ENSG00000182107,ENSMUSG00000034435,TMEM30B,Tmem30b
ENSG00000109133,ENSMUSG00000037720,TMEM33,Tmem33
ENSG00000126950,ENSMUSG00000033578,TMEM35A,Tmem35a
ENSG00000243749,ENSMUSG00000070737,TMEM35B,Tmem35b
ENSG00000171227,ENSMUSG00000050777,TMEM37,Tmem37
ENSG00000072954,ENSMUSG00000031791,TMEM38A,Tmem38a
ENSG00000095209,ENSMUSG00000028420,TMEM38B,Tmem38b
ENSG00000176142,ENSMUSG00000002845,TMEM39A,Tmem39a
ENSG00000121775,ENSMUSG00000053730,TMEM39B,Tmem39b
ENSG00000088726,ENSMUSG00000059900,TMEM40,Tmem40
ENSG00000166471,ENSMUSG00000047554,TMEM41B,Tmem41b
ENSG00000169964,ENSMUSG00000066233,TMEM42,Tmem42
ENSG00000170876,ENSMUSG00000030095,TMEM43,Tmem43
ENSG00000145014,ENSMUSG00000022537,TMEM44,Tmem44
ENSG00000181458,ENSMUSG00000022754,TMEM45A,Tmem45a
ENSG00000181458,ENSMUSG00000046748,TMEM45A,Tmem45a2
ENSG00000151715,ENSMUSG00000041737,TMEM45B,Tmem45b
ENSG00000147027,ENSMUSG00000025666,TMEM47,Tmem47
ENSG00000183726,ENSMUSG00000028822,TMEM50A,Tmem50a
ENSG00000142188,ENSMUSG00000022964,TMEM50B,Tmem50b
ENSG00000171729,ENSMUSG00000040616,TMEM51,Tmem51
ENSG00000178821,ENSMUSG00000023153,TMEM52,Tmem52
ENSG00000165685,ENSMUSG00000030160,TMEM52B,Tmem52b
ENSG00000126106,ENSMUSG00000048772,TMEM53,Tmem53
ENSG00000121900,ENSMUSG00000028786,TMEM54,Tmem54
ENSG00000116209,ENSMUSG00000028618,TMEM59,Tmem59
ENSG00000105696,ENSMUSG00000035964,TMEM59L,Tmem59l
ENSG00000135211,ENSMUSG00000045435,TMEM60,Tmem60
ENSG00000143001,ENSMUSG00000085933,TMEM61,Tmem61
ENSG00000137842,ENSMUSG00000054484,TMEM62,Tmem62
ENSG00000196187,ENSMUSG00000026519,TMEM63A,Tmem63a
ENSG00000137216,ENSMUSG00000036026,TMEM63B,Tmem63b
ENSG00000165548,ENSMUSG00000034145,TMEM63C,Tmem63c
ENSG00000180694,ENSMUSG00000043252,TMEM64,Tmem64
ENSG00000164983,ENSMUSG00000062373,TMEM65,Tmem65
ENSG00000164953,ENSMUSG00000049488,TMEM67,Tmem67
ENSG00000167904,ENSMUSG00000028232,TMEM68,Tmem68
ENSG00000159596,ENSMUSG00000055900,TMEM69,Tmem69
ENSG00000175606,ENSMUSG00000025940,TMEM70,Tmem70
ENSG00000165071,ENSMUSG00000036944,TMEM71,Tmem71
ENSG00000187783,ENSMUSG00000048108,TMEM72,Tmem72
ENSG00000164841,ENSMUSG00000054409,TMEM74,Tmem74
ENSG00000125895,ENSMUSG00000044364,TMEM74B,Tmem74b
ENSG00000215595,ENSMUSG00000087035,C20orf202,Tmem74bos
ENSG00000163472,ENSMUSG00000001420,TMEM79,Tmem79
ENSG00000177042,ENSMUSG00000025505,TMEM80,Tmem80
ENSG00000174529,ENSMUSG00000048174,TMEM81,Tmem81
ENSG00000162460,ENSMUSG00000043085,TMEM82,Tmem82
ENSG00000151117,ENSMUSG00000010307,TMEM86A,Tmem86a
ENSG00000180089,ENSMUSG00000045282,TMEM86B,Tmem86b
ENSG00000103978,ENSMUSG00000033808,TMEM87A,Tmem87a
ENSG00000153214,ENSMUSG00000014353,TMEM87B,Tmem87b
ENSG00000167874,ENSMUSG00000045377,TMEM88,Tmem88
ENSG00000205116,ENSMUSG00000073680,TMEM88B,Tmem88b
ENSG00000183396,ENSMUSG00000025652,TMEM89,Tmem89
ENSG00000137103,ENSMUSG00000078716,TMEM8B,Tmem8b
ENSG00000116857,ENSMUSG00000026411,TMEM9,Tmem9
ENSG00000142046,ENSMUSG00000061702,TMEM91,Tmem91
ENSG00000167105,ENSMUSG00000075610,TMEM92,Tmem92
ENSG00000177728,ENSMUSG00000020747,TMEM94,Tmem94
ENSG00000182896,ENSMUSG00000094845,TMEM95,Tmem95
ENSG00000109084,ENSMUSG00000037278,TMEM97,Tmem97
ENSG00000006042,ENSMUSG00000035413,TMEM98,Tmem98
ENSG00000175348,ENSMUSG00000031021,TMEM9B,Tmem9b
ENSG00000144747,ENSMUSG00000030059,TMF1,Tmf1
ENSG00000181585,ENSMUSG00000049555,TMIE,Tmie
ENSG00000182271,ENSMUSG00000020839,TMIGD1,Tmigd1
ENSG00000121933,ENSMUSG00000074344,TMIGD3,Tmigd3
ENSG00000136842,ENSMUSG00000028328,TMOD1,Tmod1
ENSG00000128872,ENSMUSG00000032186,TMOD2,Tmod2
ENSG00000138594,ENSMUSG00000058587,TMOD3,Tmod3
ENSG00000163157,ENSMUSG00000005628,TMOD4,Tmod4
ENSG00000120802,ENSMUSG00000019961,TMPO,Tmpo
ENSG00000188167,ENSMUSG00000079260,TMPPE,Tmppe
ENSG00000187054,ENSMUSG00000072845,TMPRSS11A,Tmprss11a
ENSG00000153802,ENSMUSG00000061259,TMPRSS11D,Tmprss11d
ENSG00000087128,ENSMUSG00000054537,TMPRSS11E,Tmprss11e
ENSG00000198092,ENSMUSG00000048764,TMPRSS11F,Tmprss11f
ENSG00000186452,ENSMUSG00000045631,TMPRSS12,Tmprss12
ENSG00000137747,ENSMUSG00000037129,TMPRSS13,Tmprss13
ENSG00000154646,ENSMUSG00000022857,TMPRSS15,Tmprss15
ENSG00000184012,ENSMUSG00000000385,TMPRSS2,Tmprss2
ENSG00000160183,ENSMUSG00000024034,TMPRSS3,Tmprss3
ENSG00000137648,ENSMUSG00000032091,TMPRSS4,Tmprss4
ENSG00000166682,ENSMUSG00000032268,TMPRSS5,Tmprss5
ENSG00000187045,ENSMUSG00000016942,TMPRSS6,Tmprss6
ENSG00000176040,ENSMUSG00000033177,TMPRSS7,Tmprss7
ENSG00000178297,ENSMUSG00000059406,TMPRSS9,Tmprss9
ENSG00000034510,ENSMUSG00000091955,TMSB10,Tmsb10b
ENSG00000154620,ENSMUSG00000049775,TMSB4Y,Tmsb4x
ENSG00000185432,ENSMUSG00000054619,TMT1A,Tmt1a
ENSG00000185432,ENSMUSG00000056487,TMT1A,Tmt1a2
ENSG00000185432,ENSMUSG00000058057,TMT1A,Tmt1a3
ENSG00000170439,ENSMUSG00000025347,TMT1B,Tmt1b
ENSG00000133687,ENSMUSG00000030306,TMTC1,Tmtc1
ENSG00000179104,ENSMUSG00000036019,TMTC2,Tmtc2
ENSG00000139324,ENSMUSG00000036676,TMTC3,Tmtc3
ENSG00000125247,ENSMUSG00000041594,TMTC4,Tmtc4
ENSG00000164897,ENSMUSG00000028958,TMUB1,Tmub1
ENSG00000168591,ENSMUSG00000034757,TMUB2,Tmub2
ENSG00000139921,ENSMUSG00000021072,TMX1,Tmx1
ENSG00000213593,ENSMUSG00000050043,TMX2,Tmx2
ENSG00000166479,ENSMUSG00000024614,TMX3,Tmx3
ENSG00000125827,ENSMUSG00000034723,TMX4,Tmx4
ENSG00000041982,ENSMUSG00000028364,TNC,Tnc
ENSG00000232810,ENSMUSG00000024401,TNF,Tnf
ENSG00000109079,ENSMUSG00000017615,TNFAIP1,Tnfaip1
ENSG00000185215,ENSMUSG00000021281,TNFAIP2,Tnfaip2
ENSG00000118503,ENSMUSG00000019850,TNFAIP3,Tnfaip3
ENSG00000123610,ENSMUSG00000053475,TNFAIP6,Tnfaip6
ENSG00000145779,ENSMUSG00000062210,TNFAIP8,Tnfaip8
ENSG00000185361,ENSMUSG00000044469,TNFAIP8L1,Tnfaip8l1
ENSG00000163154,ENSMUSG00000013707,TNFAIP8L2,Tnfaip8l2
ENSG00000183578,ENSMUSG00000074345,TNFAIP8L3,Tnfaip8l3
ENSG00000157873,ENSMUSG00000022074,TNFRSF14,Tnfrsf10b
ENSG00000141655,ENSMUSG00000026321,TNFRSF11A,Tnfrsf11a
ENSG00000164761,ENSMUSG00000063727,TNFRSF11B,Tnfrsf11b
ENSG00000006327,ENSMUSG00000023905,TNFRSF12A,Tnfrsf12a
ENSG00000240505,ENSMUSG00000010142,TNFRSF13B,Tnfrsf13b
ENSG00000159958,ENSMUSG00000068105,TNFRSF13C,Tnfrsf13c
ENSG00000157873,ENSMUSG00000042333,TNFRSF14,Tnfrsf14
ENSG00000048462,ENSMUSG00000022496,TNFRSF17,Tnfrsf17
ENSG00000186891,ENSMUSG00000041954,TNFRSF18,Tnfrsf18
ENSG00000127863,ENSMUSG00000060548,TNFRSF19,Tnfrsf19
ENSG00000067182,ENSMUSG00000030341,TNFRSF1A,Tnfrsf1a
ENSG00000028137,ENSMUSG00000028599,TNFRSF1B,Tnfrsf1b
ENSG00000146072,ENSMUSG00000023915,TNFRSF21,Tnfrsf21
ENSG00000120889,ENSMUSG00000010751,TNFRSF10B,Tnfrsf22
ENSG00000173535,ENSMUSG00000010751,TNFRSF10C,Tnfrsf22
ENSG00000173530,ENSMUSG00000010751,TNFRSF10D,Tnfrsf22
ENSG00000120889,ENSMUSG00000037613,TNFRSF10B,Tnfrsf23
ENSG00000173535,ENSMUSG00000037613,TNFRSF10C,Tnfrsf23
ENSG00000173530,ENSMUSG00000037613,TNFRSF10D,Tnfrsf23
ENSG00000215788,ENSMUSG00000024793,TNFRSF25,Tnfrsf25
ENSG00000120889,ENSMUSG00000045362,TNFRSF10B,Tnfrsf26
ENSG00000173535,ENSMUSG00000045362,TNFRSF10C,Tnfrsf26
ENSG00000173530,ENSMUSG00000045362,TNFRSF10D,Tnfrsf26
ENSG00000186827,ENSMUSG00000029075,TNFRSF4,Tnfrsf4
ENSG00000120949,ENSMUSG00000028602,TNFRSF8,Tnfrsf8
ENSG00000049249,ENSMUSG00000028965,TNFRSF9,Tnfrsf9
ENSG00000121858,ENSMUSG00000039304,TNFSF10,Tnfsf10
ENSG00000120659,ENSMUSG00000022015,TNFSF11,Tnfsf11
ENSG00000239697,ENSMUSG00000097328,TNFSF12,Tnfsf12
ENSG00000161955,ENSMUSG00000089669,TNFSF13,Tnfsf13
ENSG00000102524,ENSMUSG00000031497,TNFSF13B,Tnfsf13b
ENSG00000125735,ENSMUSG00000005824,TNFSF14,Tnfsf14
ENSG00000181634,ENSMUSG00000050395,TNFSF15,Tnfsf15
ENSG00000120337,ENSMUSG00000066755,TNFSF18,Tnfsf18
ENSG00000117586,ENSMUSG00000026700,TNFSF4,Tnfsf4
ENSG00000106952,ENSMUSG00000028362,TNFSF8,Tnfsf8
ENSG00000125657,ENSMUSG00000035678,TNFSF9,Tnfsf9
ENSG00000154310,ENSMUSG00000027692,TNIK,Tnik
ENSG00000145901,ENSMUSG00000020400,TNIP1,Tnip1
ENSG00000168884,ENSMUSG00000059866,TNIP2,Tnip2
ENSG00000050730,ENSMUSG00000044162,TNIP3,Tnip3
ENSG00000174292,ENSMUSG00000001583,TNK1,Tnk1
ENSG00000061938,ENSMUSG00000022791,TNK2,Tnk2
ENSG00000173273,ENSMUSG00000031529,TNKS,Tnks
ENSG00000149115,ENSMUSG00000033955,TNKS1BP1,Tnks1bp1
ENSG00000107854,ENSMUSG00000024811,TNKS2,Tnks2
ENSG00000000005,ENSMUSG00000031250,TNMD,Tnmd
ENSG00000120332,ENSMUSG00000026725,TNN,Tnn
ENSG00000114854,ENSMUSG00000091898,TNNC1,Tnnc1
ENSG00000101470,ENSMUSG00000017300,TNNC2,Tnnc2
ENSG00000159173,ENSMUSG00000026418,TNNI1,Tnni1
ENSG00000130598,ENSMUSG00000031097,TNNI2,Tnni2
ENSG00000129991,ENSMUSG00000035458,TNNI3,Tnni3
ENSG00000116783,ENSMUSG00000040086,TNNI3K,Tnni3k
ENSG00000105048,ENSMUSG00000064179,TNNT1,Tnnt1
ENSG00000118194,ENSMUSG00000026414,TNNT2,Tnnt2
ENSG00000130595,ENSMUSG00000061723,TNNT3,Tnnt3
ENSG00000118245,ENSMUSG00000026182,TNP1,Tnp1
